 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1776030,202012,1201-1800,ZZZ.TRACON,US,,,,,,IMC,,,Night,,,TRACON ZZZ,Air Carrier,EMB ERJ 170/175 ER/LR,,2,Part 121,IFR,Passenger,Localizer/Glideslope/ILS XXR,Initial Approach,Vectors,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Situational Awareness,,,1776030,,,,,,,,,,,,ATC Issue All Types; Deviation - Altitude Crossing Restriction Not Met; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued Advisory / Alert,Human Factors,Human Factors,"Turned in closer to final than anticipated after receiving vectors to final.  Cleared for the approach and wasn't quite to ZZZZZ [Intersection] before descending to the final altitude.  Received a low altitude alert from ATC.  Called up ATC and discussed the situation; didn't lose any separation or any other problems.Turned in closer to final than anticipated.  Cleared for the approach and wasn't quite to ZZZZZ [Intersection] before descending to the final altitude. Create a clear path for the descent and verify the DME.",,,,"Air carrier First Officer reported descending too soon while on approach and receiving a low altitude alert from ATC.",
1776126,202012,0601-1200,ZZZ.Airport,US,,,0,,,,Icing; 10,,Daylight,1700,,,Personal,Skyhawk 172/Cutlass 172,,,Part 91,None,Training,,Landing,Other traffic pattern,Class G ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Pilot Flying; Trainee,Flight Crew Student,Flight Crew Last 90 Days 27; Flight Crew Total 27,,Training / Qualification; Communication Breakdown; Confusion,Party1 Flight Crew; Party2 Flight Crew,,1776126,Aircraft X,Flight Deck,Personal,Pilot Not Flying; Instructor,Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Commercial,Flight Crew Last 90 Days 144; Flight Crew Total 542,,Communication Breakdown; Training / Qualification,Party1 Flight Crew; Party2 Flight Crew,,1776135,Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Ground Strike - Aircraft,,,Person Flight Crew,Other Landing,Aircraft Aircraft Damaged; Flight Crew Executed Go Around / Missed Approach,Human Factors,Human Factors,"Practicing landings and flight pattern. As practicing the landing I was told to pull quickly for the flare process of the plane and caused a miscommunication as to pull on the yolk quicker. With the miscommunication caused the airplane to balloon and land on the nose wheel hard and causing internal damage to the nose wheel internals; ripping almost all the screws off the nose wheel screws keeping it attached to the plane. After the incident the instructor took control of the plane and went on a go-around and landed the plane with the nose being as high off ground as possible.",,"I was instructing my student on landing; focusing on the timing of flaring. He flared too much; which made him balloon. And to correct for it; he pushed down on the control to bring the nose down and landed nose first. The process was too quick for me to intervene. I heard a cracking sound as the nose wheel touched down on the runway. I executed a go around and made a soft field landing; wheelbarrowing the plane all the way down to the taxiway connected to our flight school's entrance. When I exited the plane; I visibly verified that the nose strut was sitting abnormally. I alerted our maintenance tech; who has verified that the nose strut was damaged.",,"C172 student and instructor pilots reported a hard landing.",
1776144,202012,1201-1800,ZZZ.Airport,US,,,,,,VMC,10,,Night,25000,,Tower ZZZ,Government,Helicopter,,,Part 91,None,Passenger,,Final Approach,Visual Approach; Direct,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,,Single Pilot; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 15; Flight Crew Total 12500; Flight Crew Type 25,,Confusion; Workload; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1776144,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Landing Without Clearance,,,Person Air Traffic Control; Person Flight Crew,In-flight,Air Traffic Control Issued Advisory / Alert,Staffing; Human Factors; Environment - Non Weather Related,Staffing,"After landing when I requested that I be able to keep the same squawk for convenience as I was dropping two people off and continuing on VFR; the Tower Controller ask if I heard him calling us. I said no; due to Approach Controller keeping us on their frequency. As we are a helicopter and we are given clearances like 'landing at the ramp is at own risk' it can be confusing as to a clearance to land. I thought I was given a clearance to land. I'm not sure if it is due to COVID and staffing issues but it seems like I hear more ATC frequencies managed by one person; so this could have led to confusion during frequency changes.",,,,"Helicopter pilot reported a communication issue with ATC resulted in a landing without a clearance.  Pilot stated the Tower Controller was working multiple frequencies; which may have contributed to the event.",
1776166,202012,1201-1800,IAH.Airport,TX,,,,6000,,VMC,,,,,,TRACON I90,Air Carrier,Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS,Descent; Initial Approach,Vectors; STAR DRLLR FIVE,Class B IAH,,,,,,,,,,,,,,,,,,,,,,,,Navigational Equipment and Processing,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 182; Flight Crew Total 14399; Flight Crew Type 6754,,Confusion; Time Pressure,,,1776166,,,,,,,,,,,,ATC Issue All Types; Aircraft Equipment Problem Less Severe; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,N,Person Air Traffic Control; Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance,Chart Or Publication; Human Factors; Procedure,Human Factors,"Briefed the ILS 26L IAH prior to top of descent (DRLLR 5). Center delayed our descent due to traffic. When descent clearance was given; told to maintain 310 kts. or greater. We were already over 6;000 ft. above descent profile. We were able to get back on profile just prior to approach handoff. When switched to Approach Control; they told us to expect RNAV Y 26R. After positive aircraft transfer control; I loaded the RNAV 26R and briefed the approach. We were expecting vectors to final RNAV Y 26R. I became PF (Pilot Flying) again. We were still descending on the arrival passing through approximately 8;000 ft. and 6 miles from SKLER when approach cleared us the RNAV Y 26R approach. We then realized the RNAV approach started at SKLER and included an arc segment to final. The Captain reloaded the approach with the SKLER transition. As we approached SKLER; everything looked good as we accomplished approach procedures. Autopilot was still engaged. Approaching DRKAR; we were expecting the aircraft to start a right hand turn on the arc. It didn't turn as we continued straight ahead. Captain said we need to turn as I selected HDG SEL (Heading Select) to start a right hand turn on the arc. We were a couple seconds late to start the turn. At this time ATC said we were late on the turn and gave us vectors to intercept visual [Runway] 26R. Visual approach and landing were uneventful. We debriefed after block in and recreated load the FMC. Although the arc portion showed on the route; there was also a vectors line after DRKAR. We think this is why the aircraft didn't turn on the arc and maybe we needed to sequence the FMC.",,,,"First Officer reported not verifying the correct waypoint sequencing on RNAV approach due to a late clearance change from ATC.",
1776272,202011,1801-2400,ZZZ.TRACON,US,,,,,,,Turbulence,,,,,TRACON ZZZ,Air Carrier,A320,,,Part 121,IFR,Passenger,,Initial Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Captain,,,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 ATC,,1776272,,,,,,,,,,,,ATC Issue All Types; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,,Flight Crew Requested ATC Assistance / Clarification,Weather,Weather,"Have more of a warning from ATC of the turbulence expected to encounter. We did not know of the severity of the turbulence until we were in it ourselves. Experienced continuous moderate turbulence between 8;000 feet to 3;000 feet on descent on the RNAV arrival. We landed without incident.",,,,"Air carrier Captain reported unexpected moderate turbulence during descent.",
1776345,202012,1201-1800,ZZZ.Airport,US,,1,,200,,VMC,Bright sun; 10,,Daylight,,,Tower ZZZ,FBO,Skyhawk 172/Cutlass 172,,2,Part 91,VFR,Training,,Final Approach,VFR Route,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ZZZ,Personal,RV-9,,1,Part 91,VFR,,,Landing,VFR Route,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Instructor,Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Commercial,Flight Crew Last 90 Days 300; Flight Crew Total 1900; Flight Crew Type 1750,,Distraction; Situational Awareness; Confusion,,,1776345,,,,,,,,,,,,Conflict NMAC; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance,Horizontal 0; Vertical 200,,Person Air Traffic Control; Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Took Evasive Action,Procedure; Human Factors,Human Factors,"While in the downwind leg of the pattern working with a student; Tower cleared our aircraft number one for touch and go on. They also directed an RV9 to enter left base. The RV9 was asked to report us in sight. After several moments; they reported us in sight and Tower cleared them number two to land. We then turned base and the RV9 turned base inside of us. When we rolled our wings level; tower called the RV9 to tell them they had turned inside of our turn. The RV9 was then cleared to land number one; however; he had already entered an evasive 180 degree turn to his right and when I gained visual contact again; he was directly above us with less than 200 feet separation. We were unable to maneuver evasively at our low altitude but he was able to pass over us with no further conflict.",,,,"C172 instructor pilot on short final reported an NMAC.",
1776386,202012,1201-1800,ZZZ.ARTCC,US,,,,7000,,,,,,,,,Personal,Small Aircraft,,,Part 91,IFR,Personal,,Final Approach,Other Instrument Approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility ZOA,,Government,Enroute,,Air Traffic Control Time Certified In Pos 1 (yrs) 20,,Workload; Time Pressure; Situational Awareness; Human-Machine Interface; Confusion; Distraction,,,1776386,,,,,,,,,,,,ATC Issue All Types; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued Advisory / Alert; Air Traffic Control Issued New Clearance,Human Factors; Airspace Structure,Human Factors,"Aircraft X entered a terrain area at 7;200 ft. with a Minimum IFR Altitude (MIA) of 7;400 ft. Aircraft X was cleared for the RNAV [Runway] XX approach. Aircraft X executed the missed approach. Aircraft X requested vectors for the RNAV [Runway] XX Approach. I issued a turn 30 degrees left when able direct to the Initial Approach Fix (IAF) and notify me when he was direct. Aircraft X reported they were ready for the approach clearance. I issued '[Aircraft X] maintain seven thousand until established. Cleared RNAV approach Runway XX at ZZZ.' Aircraft X read back the correct clearance.Aircraft X continued on their heading past the IAF without beginning a procedure turn for the approach. I was busy with multiple requests from other aircraft and fighters departing a military base for active Warning Areas. And didn't notice Aircraft X missed the fix. I was giving a relief briefing and noticed Aircraft X was not on his cleared route. I asked him where he was heading. Aircraft X stated he was waiting for vectors to the approach. I pulled up the MIA's and noticed he was about to enter a 7;400 ft. MIA block. I issued a safety alert for the terrain and climbed Aircraft X to 8;000 ft.In my scan I knew that Aircraft X was out of position but assumed he was unfamiliar with how to execute the procedure turn at the IAF and was going to get back on a correct course soon. Every time I checked back in my scan he was a bit further off course. The workload was high. Frequency congestion was causing a lot of missed and stepped on clearances further increasing workload. I had requested help from the Controller-in-Charge twice prior to this happening. I needed assistance with a flight break up flight plan and to notify the surrounding facilities the Special Use Airspace went cold. A dedicated D-side (Radar Assist) would have helped notice the aircraft off course.",,,,"Center Controller reported frequency congestion and a high workload caused them to not detect an erroneous altitude read back and an aircraft flew below the Minimum IFR Altitude.",
1776390,202012,0601-1200,ZAU.ARTCC,IL,,,,,,,,,,,,Center ZAU,Air Carrier,Small Transport,,2,Part 135,IFR,Cargo / Freight / Delivery,,Landing,Visual Approach,Class C ZZZ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility ZAU.ARTCC,,Government,Enroute,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 5,,Confusion; Human-Machine Interface; Distraction; Communication Breakdown; Situational Awareness,Party1 ATC; Party2 ATC,,1776390,Aircraft X; Facility ZAU.ARTCC,,Government,Enroute,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 22,,Confusion,,,1776389,ATC Issue All Types; Conflict Ground Conflict; Critical; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Ground Equipment Issue; Ground Event / Encounter Weather / Turbulence,,,Person Other Person,Taxi,General None Reported / Taken,Chart Or Publication; Weather; Human Factors; Environment - Non Weather Related,Weather,"There was some confusion going into work as I was notified at XA:00 pm for my XA:30 shift  and told not to report to work until XD:45 due to Level 3 cleaning that was taking place. When we arrived at work the control floor was empty and ZAU ARTCC resumed operations at XD:55am with no briefings at all. I was working the MID configuration which includes the following sectors (sector numbers removed) along with the following approach controls (ZZZ1/ZZZ2/ZZZ3/ZZZ4/ZZZ5). During my stint which started at XF:00 am and ending at XI:00 am around XX:50 ZULU I spoke with Aircraft X looking for the ILS to Runway X at ZZZ2. I asked the pilot if he had the current weather at the field along with the NOTAMs and the pilot responded with a yes to the weather and that he had read the NOTAMs yesterday. I then read what I thought was all the pertinent NOTAMs to the aircraft. I vectored Aircraft X for the ILS at ZZZ2 and cleared the aircraft in for the approach. I switched the aircraft to advisories and requested a timely cancellation due to a second aircraft being vectored for the same approach. Aircraft X soon cancelled his IFR and reported a down time along with the condition of the runway and that the ramp area was in a much worse condition. I inadvertently missed the snow removal NOTAM and was later on informed by management that Aircraft X had landed on a runway with snow removal equipment on it. Any usage of the active runway should require call to either the facility or on frequency to prevent any confusion on what is going on at the airport. Any and all NOTAMs that directly effect the runways should be better identified. ZZZ2 had over 15 NOTAMs listed at the airfield which all look identical; if the ones like snow removal were BOLD or even a different color it may help the next person avoid the same mistake I made.",,"I was notified today upon arrival to work that Aircraft X had landed on a runway occupied by snow removal equipment at the time. I was unaware that this had happened. I was working the assist position when the aircraft was cleared for the visual approach. The Radar Controller had issued the weather and read the NOTAMs to the aircraft and neither of us were aware that snow removal was taking place at the airport. The aircraft canceled IFR prior to landing. I was not made aware of the hazardous situation until the following work shift. This is the third report that I have written on this type of event at this airport! Several years ago; I myself had an aircraft execute a missed approach due to snow removal equipment on the same runway. I of course submitted a report detailing the situation and offered recommendations to prevent the situation from occurring again. I received no feedback. I told my Operations Manager; who was aware of the incident; and was dismissed. I then took it to the local safety council who actually looked into it. However; after some time I was informed that the current procedures would remain in effect. No definite reason was given. If a runway is possibly occupied by snow removal equipment; an aircraft should not be cleared for an approach. Having an aircraft switch frequencies to contact the snow removal crew themselves to land obviously has many drawbacks. The snow removal crew should simply notify the control facility prior to entering the runway. ATC could then close the runway until notified that the snow removal crew has exited the runway. This could be done by radio or phone; thus preventing the situations that have previously occurred.",,"Center Controllers reported an aircraft landed on a closed runway due to snow removal equipment and not being able to identify the correct NOTAM for the runway closure..",
1776398,202012,1201-1800,ZZZ.TRACON,US,100,5,,2000,,VMC,,,Daylight,,,,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,,Initial Approach,,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,,Flight Crew Last 90 Days 100; Flight Crew Type 3000,,Confusion; Communication Breakdown; Situational Awareness; Distraction,Party1 Flight Crew; Party2 ATC,,1776398,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,,,,Situational Awareness; Communication Breakdown; Distraction,Party1 Flight Crew; Party2 ATC,,1776794,ATC Issue All Types; Deviation - Altitude Overshoot; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter CFTT / CFIT,,,,,General None Reported / Taken,Human Factors,Human Factors,"ATC assigned a vector '[Heading] 140 and maintain 3;000 ft. until established on localizer....' As Pilot Monitoring I heard the vector and maintain 2;000 ft. until established. Captain heard 2;000 ft. as well and entered 2;000 ft. I read back 2;000 ft. to the controller. The Captain briefed and all checklist items were briefed prior to this event. The Captain flew through the localizer due to his failure to move the localizer frequency from Standby to Primary. He quickly recognized it and visually maneuvered aircraft back toward course. We received a Terrain Alert and we discussed to shallow our intercept angle. The course was intercepted safely. The controller transmitted that the altitude was 3;000 ft. until established. We were at approximately 2;000 ft. at that time. I transmitted that we had heard '2;000 ft. until established' and read that back to him earlier. We maintained 2;000 ft. until glideslope intercept. We landed uneventfully.",,"Beautiful day; 30 mile visibility; clear skies; airport in sight 30 miles away. Routine departure from ZZZ. At altitude; we were given direct to a fix and descend to 3;000 ft. Approaching the fix estimating 5;000 ft. altitude ATC gave us a clearance: 'Left turn of (EST) about 30 degrees and intercept localizer' which was inside of the fix 'and descend to 2;000 ft.' The First Officer clearly repeated to ATC '2;000 ft.' and no ATC correction was said. I set 2;000 ft. in the altitude alerter and pointed at it until the First Officer repeated '2;000 ft." A slight north wind caused my track just slightly south of center line of final; well within reason; estimate one dot right. As I was correcting and back on centerline the GPWS (Ground Proximity Warning) sounded; when back on center line the GPWS stopped. The hill was always in sight and we were never left of center line; never was there any danger. At that moment ATC asked if we had the airport in sight and we said yes. ATC cleared us for a visual approach to the runway and said our clearance was only to 3;000 ft. Uneventful landing. I clearly heard and after discussion; the First Officer also clearly heard '2;000 ft."",,"Flight Crew reported they read back to ATC descend to 2000 feet when ATC meant 3000 feet and then flew through the localizer and received a Ground Proximity Warning.",
1776509,202012,1201-1800,ZZZ.Airport,US,,,,,,VMC,,,,,,Tower ZZZ,Air Carrier,A320,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ZZZ,Other Unknown,Any Unknown or Unlisted Aircraft Manufacturer,,,,,Other Unknown,,Final Approach,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,Communication Breakdown; Situational Awareness; Distraction; Confusion,Party1 Flight Crew; Party2 ATC,,1776509,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Situational Awareness; Distraction; Confusion; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1776585,Deviation / Discrepancy - Procedural Clearance; Ground Incursion Runway,,,,,General None Reported / Taken,Human Factors,Human Factors,"The timing of the situation was ripe for a mistake; as a similar-sounding call sign received the exact type of clearance we would have expected as we approached the end of the runway while I was task saturated with completing the required checklist. Ideally; I would not have misheard the call sign; but ultimately I should have realized my attention had been entirely focused on the checklist; not the radio; and asked Tower for a short delay; clarification; or repeated clearance. We were operating the second leg of the day as Aircraft X from ZZZ to ZZZ1. We were given a short taxi from the terminal to Runway XXR. Approaching the departure end of XXR I switched to Tower frequency while still completing the Before Takeoff Checklist. As we made the turn from B onto B5 and while still finishing the last few steps of the checklist; Tower cleared another aircraft with a similar-sounding call sign; to line up and wait on XXC. I mistakenly thought the line up and wait clearance was for us and read back a clearance to line up and wait on Runway] XXR. Tower did not acknowledge my call; and while the Captain and I both saw an aircraft on final for [Runway] XXR; it appeared there was adequate spacing for the line up and wait clearance to be reasonable. As our aircraft passed the hold short line; Tower cleared the similar call sign for takeoff on XXC. The Captain and I simultaneously realized there had been a possible mix up of call signs. We advised tower we had read back the line up and wait clearance and asked for confirmation that it had been for us. Tower advised that it had not been for us; but cleared us for an immediate takeoff to accommodate the aircraft on final for [Runway] XXR. We immediately transitioned to a rolling takeoff and were able to get airborne before any go-around or other action was required by the aircraft on final.",,"It did not sound right to me when the Tower said to line up and wait; but after the First Officer read back the instructions and the Tower did not correct us we pressed on. Next time I am in a situation that does not feel right; I will stop what I am doing and verify the instructions before taking the runway.We were taxiing to Runway XXR in ZZZ. As we were approaching the hold short line we heard the instruction to line up and wait. The First Officer read back 'Aircraft X line up and wait XXR.' Both of us looked at final approach and saw an  aircraft on approximately a 5 mile final; I verified this with my MFD. As we turned on to the runway the Tower cleared an aircraft for takeoff that had a very similar call sign as ours. At this point; I verified our instructions to lineup and wait. Tower said that he did not clear us to line up and wait. The Controller immediately cleared us for takeoff and so we took off.",,"A320 flight crew reported runway incursion.",
1776574,202012,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,,Cargo / Freight / Delivery,,Landing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Dispatcher; Pilot Not Flying; First Officer,Dispatch Dispatcher; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Situational Awareness; Distraction,,,1776574,,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,,,,1776569,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,,,General None Reported / Taken,Environment - Non Weather Related; Airport; Human Factors,Environment - Non Weather Related,"Prior to block-out of Aircraft X; ZZZ airport Tower and Approach Control closed due to a COVID cleaning. Dispatch informed the flight crew to remain in the gate and not block until a new flight release could be sent with an alternate. Additionally; a non-tower operation worksheet was needed which includes approval from the manager and flight operations duty officer. Once the crew signed the new release and had a copy of the approved non-tower ops worksheet; the aircraft blocked out and operated to ZZZ.  Later that night; the captain called the Flight Operations Duty Officer around XA:15pm to inform the Duty Officer that when he landed the aircraft in ZZZ; the airport lighting was not operational. However; the flight crew was able to safely land the aircraft in ZZZ because the moonlight was bright. There were no NOTAMs indicating the airport lighting was INOP. Additionally; Dispatch was never notified by the crew that the lighting was INOP. Dispatch was only notified by the Duty Officer four hours after the aircraft blocked in at ZZZ. I called the airport Tower after it reopened; and the controller stated he wasn't aware of any lighting issues and the lighting was operating normal.Even though this was a short flight; communication from the flight crew to dispatch was poor. They're several things Dispatch could have helped with prior to the outcome; including calling airport operations to inquire about the lighting issues and suggesting diverting to the alternate airport.",,"Just before we were ready to pushback ground ops messaged us to let us know that ZZZ was going to non-towered ops for COVID cleaning. After we reviewed the FOM to ensure that we collected all the required documents and procedures.  We had all the required items per the FOM. With that we departed 1hour and 8 minutes late. We knew that Tower and Approach would be closed upon arrival. We were being vectored in by ZZZ Center. We requested to come in between ZZZZZ and ZZZZZ1. We requested the visual into Runway XX at ZZZ the weather was VMC.   On the base leg I has a visual on the PAPI and the captain intercepted final around 8 miles out and was flying the glideslope towards the runway. We were cleared the visual and switched to CTAF frequency.  We made multiple calls on final reporting our position. We also tried to activate the lights on the field 3 times with no success (there was nothing on the approach plate indicating it would be pilot controlled. But we hoped that it being listed as the CTAF would give us control). Around ZZZZZ the runway was clearly coming into view. By 1;000 feet we could clearly see the runway and all the markings. The Captain then proceeded to land and we taxied into parking. The landing occurred at XA15z which was in the twilight hours. At no point did we feel that we were in danger or unsafe. We mistakenly used the takeoff lighting requirements. After landing we looked everything up in the FOM to double check ourselves. We do feel it would have been dangerous to go around in a CFIT moderate environment with minimal coverage from Center. This was my second flight in ZZZ with the Captain this week. We were comfortable with the approach leading into Runway XX.The event was caused by ZZZ Tower not leaving the lights on when they closed and us as a crew using the takeoff lighting requirements vs landing requirements for CATI table.We could have delayed longer out of ZZZ1 to arrive when ZZZ was definitely going to be open. We could also call the Tower before departure to ensure that they leave the lights on. We could also plan to shoot the ILS all the way from the initial approach fix.",,"Dispatcher and flight crew reported a night landing without runway lighting.",
